x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.2,2000-07-02 00:00:00,ON,2000,7,2,18.8,,14.9,,22.6,,0,,,M,,M,,,0,,0,,0.8,,0,,70,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.3,2000-07-03 00:00:00,ON,2000,7,3,19.5,,17.4,,21.6,,0.5,,,M,,M,,,0,,0,,1.5,,0,,85,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.4,2000-07-04 00:00:00,ON,2000,7,4,21.4,,16.1,,26.7,,0.5,,,M,,M,,,28,,46,,3.4,,0,,34,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.5,2000-07-05 00:00:00,ON,2000,7,5,20.3,,15.6,,24.9,,,M,,M,,M,,,0,,0,,2.3,,0,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.6,2000-07-06 00:00:00,ON,2000,7,6,18.9,,16.6,,21.2,,0,,,M,,M,,,32,,39,,0.9,,0,,52,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.7,2000-07-07 00:00:00,ON,2000,7,7,17.7,,14.3,,21.1,,0,,,M,,M,,,36,,39,,0,,0.3,,45,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.8,2000-07-08 00:00:00,ON,2000,7,8,18.7,,14.1,,23.2,,0,,,M,,M,,,16,,32,,0.7,,0,,56,,83,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.9,2000-07-09 00:00:00,ON,2000,7,9,17.5,,15.6,,19.3,,4,,,M,,M,,,21,,41,,0,,0.5,,83,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.10,2000-07-10 00:00:00,ON,2000,7,10,20.2,,14.5,,25.8,,0.5,,,M,,M,,,32,,37,,2.2,,0,,48,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.11,2000-07-11 00:00:00,ON,2000,7,11,21.3,,16.8,,25.8,,0,,,M,,M,,,34,,39,,3.3,,0,,35,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.12,2000-07-12 00:00:00,ON,2000,7,12,19.8,,16,,23.5,,0,,,M,,M,,,0,,0,,1.8,,0,,48,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.13,2000-07-13 00:00:00,ON,2000,7,13,19.4,,16,,22.7,,0,,,M,,M,,,0,,0,,1.4,,0,,54,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.14,2000-07-14 00:00:00,ON,2000,7,14,20.4,,16.8,,24,,6.5,,,M,,M,,,29,,67,,2.4,,0,,64,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.15,2000-07-15 00:00:00,ON,2000,7,15,19.5,,17.3,,21.6,,0,,,M,,M,,,6,,35,,1.5,,0,,80,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.16,2000-07-16 00:00:00,ON,2000,7,16,19.7,,18,,21.4,,0.5,,,M,,M,,,7,,32,,1.7,,0,,80,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.17,2000-07-17 00:00:00,ON,2000,7,17,21.3,,18.1,,24.4,,0.5,,,M,,M,,,18,,41,,3.3,,0,,72,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.18,2000-07-18 00:00:00,ON,2000,7,18,17.9,,14,,21.7,,0,,,M,,M,,,31,,57,,0,,0.1,,51,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.19,2000-07-19 00:00:00,ON,2000,7,19,,M,14.5,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.20,2000-07-20 00:00:00,ON,2000,7,20,16.7,,11.1,,22.2,,,M,,M,,M,,,0,,0,,0,,1.3,,57,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.21,2000-07-21 00:00:00,ON,2000,7,21,18.5,,14.3,,22.7,,0,,,M,,M,,,27,,35,,0.5,,0,,46,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.22,2000-07-22 00:00:00,ON,2000,7,22,16.5,,12.1,,20.9,,0,,,M,,M,,,28,,35,,0,,1.5,,58,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.23,2000-07-23 00:00:00,ON,2000,7,23,16.6,,11.7,,21.4,,0,,,M,,M,,,0,,0,,0,,1.4,,57,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.24,2000-07-24 00:00:00,ON,2000,7,24,18.3,,14.3,,22.3,,0,,,M,,M,,,0,,0,,0.3,,0,,62,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.25,2000-07-25 00:00:00,ON,2000,7,25,19.5,,16.3,,22.6,,0,,,M,,M,,,0,,0,,1.5,,0,,60,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.26,2000-07-26 00:00:00,ON,2000,7,26,21.5,,18.4,,24.5,,0,,,M,,M,,,0,,0,,3.5,,0,,72,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.27,2000-07-27 00:00:00,ON,2000,7,27,21.4,,19.5,,23.3,,0,,,M,,M,,,7,,33,,3.4,,0,,80,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.28,2000-07-28 00:00:00,ON,2000,7,28,22.5,,19.8,,25.1,,0,,,M,,M,,,6,,33,,4.5,,0,,68,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.29,2000-07-29 00:00:00,ON,2000,7,29,22.3,,20.9,,23.6,,0,,,M,,M,,,6,,33,,4.3,,0,,77,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.30,2000-07-30 00:00:00,ON,2000,7,30,21.9,,20.8,,22.9,,20,,,M,,M,,,6,,33,,3.9,,0,,84,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.7.31,2000-07-31 00:00:00,ON,2000,7,31,22.8,,21.2,,24.4,,1,,,M,,M,,,0,,0,,4.8,,0,,86,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.1,2000-08-01 00:00:00,ON,2000,8,1,22.5,,20.6,,24.4,,7.5,,,M,,M,,,21,,44,,4.5,,0,,83,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.2,2000-08-02 00:00:00,ON,2000,8,2,24.2,,21.2,,27.2,,0.5,,,M,,M,,,20,,37,,6.2,,0,,70,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.3,2000-08-03 00:00:00,ON,2000,8,3,19.1,,15.3,,22.8,,0,,,M,,M,,,29,,35,,1.1,,0,,55,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.4,2000-08-04 00:00:00,ON,2000,8,4,18.3,,13.5,,23,,0,,,M,,M,,,0,,0,,0.3,,0,,45,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.5,2000-08-05 00:00:00,ON,2000,8,5,19.9,,15.3,,24.4,,0,,,M,,M,,,0,,0,,1.9,,0,,53,,78,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.6,2000-08-06 00:00:00,ON,2000,8,6,19.5,,17.7,,21.2,,0,,,M,,M,,,19,,44,,1.5,,0,,71,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.7,2000-08-07 00:00:00,ON,2000,8,7,24.3,,19.1,,29.5,,4,,,M,,M,,,28,,46,,6.3,,0,,48,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.8,2000-08-08 00:00:00,ON,2000,8,8,22.8,,19.1,,26.5,,4.5,,,M,,M,,,22,,56,,4.8,,0,,71,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.9,2000-08-09 00:00:00,ON,2000,8,9,21.3,,18.9,,23.7,,0,,,M,,M,,,27,E,48,E,3.3,,0,,66,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.10,2000-08-10 00:00:00,ON,2000,8,10,19.9,,16.4,,23.3,,0,,,M,,M,,,0,,0,,1.9,,0,,67,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.11,2000-08-11 00:00:00,ON,2000,8,11,21.6,,18.1,,25,,17,,,M,,M,,,1,,41,,3.6,,0,,49,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.12,2000-08-12 00:00:00,ON,2000,8,12,19.7,,15.9,,23.4,,0,,,M,,M,,,0,,0,,1.7,,0,,66,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.13,2000-08-13 00:00:00,ON,2000,8,13,20.4,,16.8,,24,,0,,,M,,M,,,0,,0,,2.4,,0,,64,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.14,2000-08-14 00:00:00,ON,2000,8,14,22.1,,18.2,,26,,0,,,M,,M,,,0,,0,,4.1,,0,,64,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.15,2000-08-15 00:00:00,ON,2000,8,15,22.6,,18.5,,26.7,,0,,,M,,M,,,31,,61,,4.6,,0,,49,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.16,2000-08-16 00:00:00,ON,2000,8,16,19.7,,15,,24.3,,0,,,M,,M,,,32,,56,,1.7,,0,,47,,75,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.17,2000-08-17 00:00:00,ON,2000,8,17,16,,12.4,,19.5,,,M,,M,,M,,,0,,0,,0,,2,,48,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.18,2000-08-18 00:00:00,ON,2000,8,18,17.2,,13.6,,20.7,,1.5,,,M,,M,,,0,,0,,0,,0.8,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.19,2000-08-19 00:00:00,ON,2000,8,19,16.2,,10.7,,21.6,,1,,,M,,M,,,32,,46,,0,,1.8,,48,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.20,2000-08-20 00:00:00,ON,2000,8,20,14.3,,9.5,,19,,0.5,,,M,,M,,,33,,37,,0,,3.7,,47,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.21,2000-08-21 00:00:00,ON,2000,8,21,16,,11.4,,20.5,,0,,,M,,M,,,0,,0,,0,,2,,54,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.22,2000-08-22 00:00:00,ON,2000,8,22,18.2,,14.9,,21.4,,0,,,M,,M,,,0,,0,,0.2,,0,,75,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.23,2000-08-23 00:00:00,ON,2000,8,23,21.5,,17.1,,25.9,,12.5,,,M,,M,,,33,,35,,3.5,,0,,59,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.24,2000-08-24 00:00:00,ON,2000,8,24,18.9,,15.3,,22.4,,0,,,M,,M,,,0,,0,,0.9,,0,,59,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.25,2000-08-25 00:00:00,ON,2000,8,25,19.3,,14.4,,24.1,,0,,,M,,M,,,0,,0,,1.3,,0,,56,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.26,2000-08-26 00:00:00,ON,2000,8,26,20.8,,18,,23.5,,0,,,M,,M,,,26,,33,,2.8,,0,,75,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.27,2000-08-27 00:00:00,ON,2000,8,27,20.4,,19.3,,21.4,,0.5,,,M,,M,,,7,,39,,2.4,,0,,80,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.28,2000-08-28 00:00:00,ON,2000,8,28,19.6,,17.1,,22,,0,,,M,,M,,,7,,32,,1.6,,0,,62,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.29,2000-08-29 00:00:00,ON,2000,8,29,22.7,,19.5,,25.8,,0,,,M,,M,,,0,,0,,4.7,,0,,73,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.30,2000-08-30 00:00:00,ON,2000,8,30,23.8,,21.4,,26.2,,0,,,M,,M,,,0,,0,,5.8,,0,,74,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.8.31,2000-08-31 00:00:00,ON,2000,8,31,24,,20.8,,27.2,,0,,,M,,M,,,0,,0,,6,,0,,69,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.1,2000-09-01 00:00:00,ON,2000,9,1,24.7,,21.1,,28.2,,0,,,M,,M,,,0,,0,,6.7,,0,,73,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.2,2000-09-02 00:00:00,ON,2000,9,2,22,,19.3,,24.7,,3.5,,,M,,M,,,7,,32,,4,,0,,83,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.3,2000-09-03 00:00:00,ON,2000,9,3,21.1,,19.3,,22.8,,0,,,M,,M,,,0,,0,,3.1,,0,,80,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.4,2000-09-04 00:00:00,ON,2000,9,4,16.1,,11.1,,21.1,,0,,,M,,M,,,4,,50,,0,,1.9,,41,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.5,2000-09-05 00:00:00,ON,2000,9,5,12.8,,9.2,,16.3,,0,,,M,,M,,,4,,46,,0,,5.2,,48,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.6,2000-09-06 00:00:00,ON,2000,9,6,15.8,,13.2,,18.3,,0,,,M,,M,,,0,,0,,0,,2.2,,52,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.7,2000-09-07 00:00:00,ON,2000,9,7,18.6,,14.2,,23,,0,,,M,,M,,,21,,41,,0.6,,0,,64,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.8,2000-09-08 00:00:00,ON,2000,9,8,20.9,,18.9,,22.8,,2.5,,,M,,M,,,23,,37,,2.9,,0,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.9,2000-09-09 00:00:00,ON,2000,9,9,19.5,,16.3,,22.6,,0,,,M,,M,,,0,,0,,1.5,,0,,66,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.10,2000-09-10 00:00:00,ON,2000,9,10,21.8,,20,,23.6,,12.5,,,M,,M,,,0,,0,,3.8,,0,,87,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.11,2000-09-11 00:00:00,ON,2000,9,11,23.3,,21,,25.5,,2,,,M,,M,,,0,,0,,5.3,,0,,78,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.12,2000-09-12 00:00:00,ON,2000,9,12,19.2,,13.5,,24.9,,0.5,,,M,,M,,,27,,50,,1.2,,0,,61,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.13,2000-09-13 00:00:00,ON,2000,9,13,16.3,,11.2,,21.3,,0,,,M,,M,,,20,,39,,0,,1.7,,56,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.14,2000-09-14 00:00:00,ON,2000,9,14,16.4,,13.1,,19.6,,17,,,M,,M,,,1,E,39,E,0,,1.6,,69,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.15,2000-09-15 00:00:00,ON,2000,9,15,15.1,,10.8,,19.4,,0.5,,,M,,M,,,0,,0,,0,,2.9,,43,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.16,2000-09-16 00:00:00,ON,2000,9,16,12.8,,8.7,,16.9,,0,,,M,,M,,,29,,44,,0,,5.2,,44,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.17,2000-09-17 00:00:00,ON,2000,9,17,17,,11.8,,22.2,,0,,,M,,M,,,27,,48,,0,,1,,53,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.18,2000-09-18 00:00:00,ON,2000,9,18,15.6,,9.9,,21.3,,0,,,M,,M,,,0,,0,,0,,2.4,,61,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.19,2000-09-19 00:00:00,ON,2000,9,19,18.7,,12.6,,24.7,,0.5,,,M,,M,,,16,,32,,0.7,,0,,70,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.20,2000-09-20 00:00:00,ON,2000,9,20,18.2,,14,,22.4,,0.5,,,M,,M,,,22,,72,,0.2,,0,,70,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.21,2000-09-21 00:00:00,ON,2000,9,21,11.1,,6.4,,15.8,,1,,,M,,M,,,27,,69,,0,,6.9,,61,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.22,2000-09-22 00:00:00,ON,2000,9,22,9.7,,5.8,,13.6,,3,,,M,,M,,,6,,41,,0,,8.3,,50,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.23,2000-09-23 00:00:00,ON,2000,9,23,15.3,,10.6,,19.9,,16.5,,,M,,M,,,32,,46,,0,,2.7,,81,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.24,2000-09-24 00:00:00,ON,2000,9,24,11.4,,6.7,,16,,0,,,M,,M,,,34,,39,,0,,6.6,,54,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.25,2000-09-25 00:00:00,ON,2000,9,25,8.5,,5,,12,,0,,,M,,M,,,0,,0,,0,,9.5,,51,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.26,2000-09-26 00:00:00,ON,2000,9,26,10.2,,5.8,,14.6,,0,,,M,,M,,,0,,0,,0,,7.8,,55,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.27,2000-09-27 00:00:00,ON,2000,9,27,13.3,,7,,19.5,,0,,,M,,M,,,34,,44,,0,,4.7,,59,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.28,2000-09-28 00:00:00,ON,2000,9,28,5.8,,3.1,,8.4,,0,,,M,,M,,,5,,37,,0,,12.2,,50,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.29,2000-09-29 00:00:00,ON,2000,9,29,8.9,,3,,14.7,,0,,,M,,M,,,0,,0,,0,,9.1,,55,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.9.30,2000-09-30 00:00:00,ON,2000,9,30,11.4,,6.1,,16.7,,0,,,M,,M,,,0,,0,,0,,6.6,,72,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.1,2000-10-01 00:00:00,ON,2000,10,1,14.7,,9.2,,20.1,,0,,,M,,M,,,0,,0,,0,,3.3,,72,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.2,2000-10-02 00:00:00,ON,2000,10,2,14.4,,11.1,,17.7,,0,,,M,,M,,,0,,0,,0,,3.6,,80,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.3,2000-10-03 00:00:00,ON,2000,10,3,16.8,,12.1,,21.4,,0,,,M,,M,,,28,,35,,0,,1.2,,43,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.4,2000-10-04 00:00:00,ON,2000,10,4,12.5,,9.6,,15.3,,4,,,M,,M,,,0,,0,,0,,5.5,,58,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.5,2000-10-05 00:00:00,ON,2000,10,5,9.4,,6.6,,12.2,,2.5,,,M,,M,,,7,,32,,0,,8.6,,64,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.6,2000-10-06 00:00:00,ON,2000,10,6,10.4,,7.5,,13.3,,1.5,,,M,,M,,,21,,35,,0,,7.6,,71,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.7,2000-10-07 00:00:00,ON,2000,10,7,7.8,,4.2,,11.4,,2,,,M,,M,,,24,,46,,0,,10.2,,55,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.8,2000-10-08 00:00:00,ON,2000,10,8,5,,1.6,,8.3,,0.5,,,M,,M,,,34,,39,,0,,13,,48,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.9,2000-10-09 00:00:00,ON,2000,10,9,5,,1.6,,8.3,,0,,,M,,M,,,0,,0,,0,,13,,47,,83,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.10,2000-10-10 00:00:00,ON,2000,10,10,9.4,,2.8,,15.9,,0,,,M,,M,,,0,,0,,0,,8.6,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.11,2000-10-11 00:00:00,ON,2000,10,11,14,,8.3,,19.7,,,M,,M,,M,,,27,,39,,0,,4,,45,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.12,2000-10-12 00:00:00,ON,2000,10,12,13,,7.2,,18.8,,0,,,M,,M,,,0,,0,,0,,5,,53,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.13,2000-10-13 00:00:00,ON,2000,10,13,14,,11.4,,16.5,,,M,,M,,M,,,23,,33,,0,,4,,68,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.14,2000-10-14 00:00:00,ON,2000,10,14,14.6,,11.4,,17.7,,0,,,M,,M,,,20,,39,,0,,3.4,,72,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.15,2000-10-15 00:00:00,ON,2000,10,15,12.5,,10,,15,,0,,,M,,M,,,6,,44,,0,,5.5,,79,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.16,2000-10-16 00:00:00,ON,2000,10,16,9.7,,8.3,,11.1,,0,,,M,,M,,,6,,35,,0,,8.3,,73,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.17,2000-10-17 00:00:00,ON,2000,10,17,11.7,,10.8,,12.5,,0,,,M,,M,,,0,,0,,0,,6.3,,89,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.18,2000-10-18 00:00:00,ON,2000,10,18,12.2,,9.8,,14.6,,0.5,,,M,,M,,,26,,35,,0,,5.8,,62,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.19,2000-10-19 00:00:00,ON,2000,10,19,11.9,,6.9,,16.9,,0,,,M,,M,,,29,,37,,0,,6.1,,43,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.20,2000-10-20 00:00:00,ON,2000,10,20,,M,5.5,E,,M,,M,,M,,M,,,21,,35,,,M,,M,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.21,2000-10-21 00:00:00,ON,2000,10,21,13.6,,7.7,,19.4,,0,,,M,,M,,,34,,46,,0,,4.4,,38,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.22,2000-10-22 00:00:00,ON,2000,10,22,7.1,,4.5,,9.7,,0,,,M,,M,,,6,,39,,0,,10.9,,59,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.23,2000-10-23 00:00:00,ON,2000,10,23,9.4,,6.9,,11.9,,0,,,M,,M,,,0,,0,,0,,8.6,,71,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.24,2000-10-24 00:00:00,ON,2000,10,24,13.4,,11,,15.7,,2.5,,,M,,M,,,0,,0,,0,,4.6,,86,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.25,2000-10-25 00:00:00,ON,2000,10,25,13.2,,11.6,,14.7,,0,,,M,,M,,,0,,0,,0,,4.8,,86,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.26,2000-10-26 00:00:00,ON,2000,10,26,12.7,,10.6,,14.8,,0.5,,,M,,M,,,0,,0,,0,,5.3,,96,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.27,2000-10-27 00:00:00,ON,2000,10,27,14.4,,6.9,,21.8,,2,,,M,,M,,,34,,57,,0,,3.6,,66,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.28,2000-10-28 00:00:00,ON,2000,10,28,6.1,,3,,9.1,,0,,,M,,M,,,35,,48,,0,,11.9,,34,,71,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.29,2000-10-29 00:00:00,ON,2000,10,29,6.6,,1.1,,12,,0,,,M,,M,,,32,,46,,0,,11.4,,28,,63,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.30,2000-10-30 00:00:00,ON,2000,10,30,7.6,,3.1,,12.1,,0,,,M,,M,,,0,,0,,0,,10.4,,30,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.10.31,2000-10-31 00:00:00,ON,2000,10,31,7.6,,3.7,,11.4,,0,,,M,,M,,,0,,0,,0,,10.4,,43,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.11.1,2000-11-01 00:00:00,ON,2000,11,1,7.7,,3.4,,12,,0,,,M,,M,,,0,,0,,0,,10.3,,68,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2000.11.2,2000-11-02 00:00:00,ON,2000,11,2,8.7,,3.6,,13.7,,0,,,M,,M,,,0,,0,,0,,9.3,,62,,100,
